HH1,HH2,LN,BHLN,WM1,WM2,WM3,WMINT,BH0,BH2,BH3,BH4D,BH4M,BH4Y,BH5,BH6,BH7,BH8,BH9U,BH9N,BH10,BH4C,BH4F,BH9C,BH9F,HH4,HH6,HH7,WDOI,WDOB,welevel,insurance,disability,brthord,magebrt,birthint,wmweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
295,18,2,1,295,18,2,344,1,1,2,28,2,2006,1,17,1,3,NA,NA,9,1274,1,NA,NA,340,1,4,1479,1039,2,1,2,1,1,0,1.965893798318926,0.5619367676985428,4,7,0.18749889213092719,3,6,NA,NA,NA,295,341
295,18,2,2,295,18,2,344,2,1,1,26,4,2008,1,14,1,4,NA,NA,2,1300,1,NA,NA,340,1,4,1479,1039,2,1,2,2,2,2,1.965893798318926,0.5619367676985428,4,7,0.18749889213092719,3,6,NA,NA,NA,295,341
295,18,2,3,295,18,2,344,3,1,1,1,10,2020,1,2,1,5,NA,NA,2,1450,1,NA,NA,340,1,4,1479,1039,2,1,2,2,2,4,1.965893798318926,0.5619367676985428,4,7,0.18749889213092719,3,6,NA,NA,NA,295,341
295,19,2,1,295,19,2,344,1,1,2,14,11,2003,1,19,1,3,NA,NA,2,1247,1,NA,NA,340,1,4,1479,898,1,1,2,1,2,0,1.965893798318926,0.5851574242249874,4,7,0.2226284784039143,3,6,NA,NA,NA,295,341
295,19,2,2,295,19,2,344,2,1,2,6,3,2006,1,16,1,4,NA,NA,2,1275,1,NA,NA,340,1,4,1479,898,1,1,2,2,2,2,1.965893798318926,0.5851574242249874,4,7,0.2226284784039143,3,6,NA,NA,NA,295,341
295,19,2,3,295,19,2,344,3,1,1,28,10,2013,1,9,1,5,NA,NA,2,1366,1,NA,NA,340,1,4,1479,898,1,1,2,2,3,4,1.965893798318926,0.5851574242249874,4,7,0.2226284784039143,3,6,NA,NA,NA,295,341
295,20,2,1,295,20,2,341,1,1,1,98,5,2002,1,20,1,3,NA,NA,2,1229,1,NA,NA,340,1,4,1479,938,2,1,2,1,2,0,1.965893798318926,0.13623006852626324,3,5,-0.45653544852305106,2,3,NA,NA,NA,295,341
295,20,2,2,295,20,2,341,2,1,1,98,98,2005,1,18,1,4,NA,NA,2,1261,3,NA,NA,340,1,4,1479,938,2,1,2,2,2,2,1.965893798318926,0.13623006852626324,3,5,-0.45653544852305106,2,3,NA,NA,NA,295,341
295,21,2,1,295,21,2,342,1,1,2,2,5,2011,1,11,1,3,NA,NA,2,1337,1,NA,NA,340,1,4,1479,1045,1,1,2,1,2,0,1.965893798318926,0.23509807763521967,3,5,-0.30696206106623347,2,4,NA,NA,NA,295,341
295,21,2,2,295,21,2,342,2,1,1,2,11,2014,1,8,1,4,NA,NA,2,1379,1,NA,NA,340,1,4,1479,1045,1,1,2,2,2,3,1.965893798318926,0.23509807763521967,3,5,-0.30696206106623347,2,4,NA,NA,NA,295,341
295,22,2,1,295,22,2,345,1,1,1,1,5,2006,1,16,1,3,NA,NA,2,1277,1,NA,NA,340,1,4,1479,1012,3,1,2,1,2,0,1.965893798318926,1.1060964605704005,5,9,1.0107359464000005,4,8,NA,NA,NA,295,341
295,22,2,2,295,22,2,345,2,1,1,8,3,2008,1,15,1,4,NA,NA,2,1299,1,NA,NA,340,1,4,1479,1012,3,1,2,2,2,1,1.965893798318926,1.1060964605704005,5,9,1.0107359464000005,4,8,NA,NA,NA,295,341
295,22,2,3,295,22,2,345,3,1,1,17,4,2014,1,8,1,5,NA,NA,2,1372,1,NA,NA,340,1,4,1479,1012,3,1,2,2,2,4,1.965893798318926,1.1060964605704005,5,9,1.0107359464000005,4,8,NA,NA,NA,295,341
295,22,2,4,295,22,2,345,4,1,2,17,9,2022,1,0,1,6,NA,NA,2,1473,1,NA,NA,340,1,4,1479,1012,3,1,2,3,3,4,1.965893798318926,1.1060964605704005,5,9,1.0107359464000005,4,8,NA,NA,NA,295,341
296,1,2,1,296,1,2,345,1,1,2,13,8,2013,1,9,1,3,NA,NA,2,1364,1,NA,NA,340,1,4,1479,1065,3,1,2,1,2,0,1.9658937983189255,0.9422571145496117,5,9,0.7628700673972943,4,8,NA,NA,NA,296,341
296,1,2,2,296,1,2,345,2,1,1,17,3,2021,1,2,1,4,NA,NA,2,1455,1,NA,NA,340,1,4,1479,1065,3,1,2,2,2,4,1.9658937983189255,0.9422571145496117,5,9,0.7628700673972943,4,8,NA,NA,NA,296,341
296,6,2,1,296,6,2,341,1,1,1,13,4,2018,1,4,1,3,NA,NA,2,1420,1,NA,NA,340,1,4,1479,1054,3,2,2,1,2,0,1.9658937983189255,0.028269664529898986,2,4,-0.61986435018169594,2,3,NA,NA,NA,296,341
296,6,2,2,296,6,2,341,2,1,2,6,11,2019,1,3,1,4,NA,NA,2,1439,1,NA,NA,340,1,4,1479,1054,3,2,2,2,2,1,1.9658937983189255,0.028269664529898986,2,4,-0.61986435018169594,2,3,NA,NA,NA,296,341
296,6,2,3,296,6,2,341,3,1,2,25,12,2021,1,1,1,5,NA,NA,2,1464,1,NA,NA,340,1,4,1479,1054,3,2,2,2,2,2,1.9658937983189255,0.028269664529898986,2,4,-0.61986435018169594,2,3,NA,NA,NA,296,341
296,7,2,1,296,7,2,342,1,1,2,6,10,2003,1,19,1,3,NA,NA,2,1246,1,NA,NA,340,1,4,1479,885,1,1,1,1,2,0,1.9658937983189255,-0.32020218858791444,2,3,-1.147053235382624,1,1,NA,NA,NA,296,341
296,7,2,2,296,7,2,342,2,1,1,19,1,2005,1,18,1,4,NA,NA,2,1261,1,NA,NA,340,1,4,1479,885,1,1,1,2,2,1,1.9658937983189255,-0.32020218858791444,2,3,-1.147053235382624,1,1,NA,NA,NA,296,341
296,7,2,3,296,7,2,342,3,1,2,7,6,2011,1,11,1,5,NA,NA,2,1338,1,NA,NA,340,1,4,1479,885,1,1,1,2,3,4,1.9658937983189255,-0.32020218858791444,2,3,-1.147053235382624,1,1,NA,NA,NA,296,341
296,8,2,1,296,8,2,341,1,1,1,25,8,1998,1,24,1,3,NA,NA,2,1184,1,NA,NA,340,1,4,1479,887,1,1,2,1,2,0,1.9658937983189255,0.21777453965510682,3,5,-0.3331701366791122,2,4,NA,NA,NA,296,341
296,8,2,2,296,8,2,341,2,1,1,27,1,2003,1,20,1,4,NA,NA,2,1237,1,NA,NA,340,1,4,1479,887,1,1,2,2,2,4,1.9658937983189255,0.21777453965510682,3,5,-0.3331701366791122,2,4,NA,NA,NA,296,341
296,9,2,1,296,9,2,342,1,1,1,12,7,1998,1,24,1,3,NA,NA,2,1183,1,NA,NA,340,1,4,1479,903,1,1,2,1,2,0,1.9658937983189255,-0.44259774921325185,2,3,-1.332220498053331,1,1,NA,NA,NA,296,341
296,9,2,2,296,9,2,342,2,1,1,22,12,2000,1,22,1,4,NA,NA,2,1212,1,NA,NA,340,1,4,1479,903,1,1,2,2,2,2,1.9658937983189255,-0.44259774921325185,2,3,-1.332220498053331,1,1,NA,NA,NA,296,341
296,10,2,1,296,10,2,344,1,1,2,9,1,2014,1,9,1,3,NA,NA,2,1369,1,NA,NA,340,1,4,1479,971,1,1,2,1,2,0,1.9658937983189255,0.1919105281919864,3,5,-0.3722987470620478,2,3,NA,NA,NA,296,341
296,10,2,2,296,10,2,344,2,1,1,24,2,2016,1,7,1,4,NA,NA,2,1394,1,NA,NA,340,1,4,1479,971,1,1,2,2,3,2,1.9658937983189255,0.1919105281919864,3,5,-0.3722987470620478,2,3,NA,NA,NA,296,341
296,11,2,1,296,11,2,341,1,1,1,25,10,2009,1,13,1,3,NA,NA,2,1318,1,NA,NA,340,1,4,1479,1011,3,1,2,1,2,0,1.9658937983189255,0.09620090678492371,3,5,-0.5170939382981486,2,3,NA,NA,NA,296,341
296,11,2,2,296,11,2,341,2,1,2,25,6,2011,1,11,1,4,NA,NA,2,1338,1,NA,NA,340,1,4,1479,1011,3,1,2,2,2,1,1.9658937983189255,0.09620090678492371,3,5,-0.5170939382981486,2,3,NA,NA,NA,296,341
296,11,2,3,296,11,2,341,3,1,1,23,10,2017,1,5,1,5,NA,NA,2,1414,1,NA,NA,340,1,4,1479,1011,3,1,2,2,2,4,1.9658937983189255,0.09620090678492371,3,5,-0.5170939382981486,2,3,NA,NA,NA,296,341
296,14,2,1,296,14,2,344,1,1,1,30,9,2015,1,7,1,3,NA,NA,2,1389,1,NA,NA,340,1,4,1479,1008,1,1,2,1,2,0,1.9658937983189255,0.2123593925716064,3,5,-0.34136249232737303,2,4,NA,NA,NA,296,341
296,14,2,2,296,14,2,344,2,2,1,3,1,2017,1,6,1,4,NA,NA,2,1405,1,NA,NA,340,1,4,1479,1008,1,1,2,2,2,1,1.9658937983189255,0.2123593925716064,3,5,-0.34136249232737303,2,4,NA,NA,NA,296,341
296,14,2,3,296,14,2,344,3,2,1,3,1,2017,1,6,1,5,NA,NA,2,1405,1,NA,NA,340,1,4,1479,1008,1,1,2,2,2,1,1.9658937983189255,0.2123593925716064,3,5,-0.34136249232737303,2,4,NA,NA,NA,296,341
296,20,2,1,296,20,2,342,1,1,2,26,5,2013,1,9,1,3,NA,NA,2,1361,1,NA,NA,340,1,4,1479,1119,2,1,2,1,2,0,1.9658937983189255,-0.2552595858437932,2,3,-1.0488042145897023,1,2,NA,NA,NA,296,341
296,20,2,2,296,20,2,342,2,1,2,28,5,2016,1,6,1,4,NA,NA,2,1397,1,NA,NA,340,1,4,1479,1119,2,1,2,2,2,3,1.9658937983189255,-0.2552595858437932,2,3,-1.0488042145897023,1,2,NA,NA,NA,296,341
297,1,2,1,297,1,2,345,1,1,1,29,9,2022,1,0,1,3,NA,NA,2,1473,1,NA,NA,340,1,4,1479,1182,2,2,2,1,2,0,1.965893798318926,0.5268005599214348,4,7,0.1343427532850754,3,5,NA,NA,NA,297,341
297,2,2,1,297,2,2,341,1,1,2,22,1,2016,1,7,1,3,NA,NA,2,1393,1,NA,NA,340,1,4,1479,1104,2,1,2,1,2,0,1.965893798318926,0.8009889568098421,4,8,0.5491512205897761,4,7,NA,NA,NA,297,341
297,5,2,1,297,5,2,345,1,1,2,13,9,2012,1,10,1,3,NA,NA,2,1353,1,NA,NA,340,1,4,1479,1061,2,1,2,1,2,0,1.965893798318926,0.4263913644446748,3,6,-0.017562232307602458,3,5,NA,NA,NA,297,341
297,5,2,2,297,5,2,345,2,1,1,5,1,2020,1,3,1,4,NA,NA,2,1441,1,NA,NA,340,1,4,1479,1061,2,1,2,2,2,4,1.965893798318926,0.4263913644446748,3,6,-0.017562232307602458,3,5,NA,NA,NA,297,341
297,7,2,1,297,7,2,342,1,1,1,1,1,2013,1,10,1,3,NA,NA,2,1357,1,NA,NA,340,1,4,1479,923,3,1,2,1,3,0,1.965893798318926,0.4899389213223643,4,7,0.07857628036666306,3,5,NA,NA,NA,297,341
297,7,2,2,297,7,2,342,2,1,1,2,1,2014,1,9,1,4,NA,NA,2,1369,1,NA,NA,340,1,4,1479,923,3,1,2,2,3,1,1.965893798318926,0.4899389213223643,4,7,0.07857628036666306,3,5,NA,NA,NA,297,341
297,7,2,3,297,7,2,342,3,1,1,4,1,2016,1,7,1,5,NA,NA,2,1393,1,NA,NA,340,1,4,1479,923,3,1,2,2,3,2,1.965893798318926,0.4899389213223643,4,7,0.07857628036666306,3,5,NA,NA,NA,297,341
297,7,2,4,297,7,2,342,4,1,1,12,1,2017,1,6,1,6,NA,NA,2,1405,1,NA,NA,340,1,4,1479,923,3,1,2,3,3,1,1.965893798318926,0.4899389213223643,4,7,0.07857628036666306,3,5,NA,NA,NA,297,341
297,12,2,1,297,12,2,344,1,1,2,10,9,2010,1,12,1,3,NA,NA,2,1329,1,NA,NA,340,1,4,1479,925,2,1,2,1,2,0,1.965893798318926,0.25132322825159553,3,5,-0.28241569099607333,2,4,NA,NA,NA,297,341
297,12,2,2,297,12,2,344,2,1,1,16,6,2012,1,10,1,4,NA,NA,2,1350,1,NA,NA,340,1,4,1479,925,2,1,2,2,3,1,1.965893798318926,0.25132322825159553,3,5,-0.28241569099607333,2,4,NA,NA,NA,297,341
297,14,2,1,297,14,2,344,1,1,2,14,6,2019,1,3,1,3,NA,NA,2,1434,1,NA,NA,340,1,4,1479,1213,2,2,2,1,1,0,1.965893798318926,-0.1827239493432699,2,4,-0.9390680020321783,1,2,NA,NA,NA,297,341
297,17,2,1,297,17,2,341,1,1,1,14,5,2005,1,17,1,3,NA,NA,2,1265,1,NA,NA,340,1,4,1479,965,2,1,2,1,2,0,1.965893798318926,1.0537390412820438,5,9,0.9315265374917455,4,8,NA,NA,NA,297,341
297,18,2,1,297,18,2,341,1,1,2,16,1,1999,1,24,1,3,NA,NA,2,1189,1,NA,NA,340,1,4,1479,959,2,1,2,1,1,0,1.965893798318926,0.9249705653741391,4,8,0.7367179506416629,4,8,NA,NA,NA,297,341
297,18,2,2,297,18,2,341,2,1,1,29,8,2000,1,22,1,4,NA,NA,2,1208,1,NA,NA,340,1,4,1479,959,2,1,2,2,2,1,1.965893798318926,0.9249705653741391,4,8,0.7367179506416629,4,8,NA,NA,NA,297,341
297,20,2,1,297,20,2,345,1,1,1,7,1,2014,1,9,1,3,NA,NA,2,1369,1,NA,NA,340,1,4,1479,1086,3,1,2,1,2,0,1.965893798318926,1.2078398718796328,5,9,1.1646594128284913,5,9,NA,NA,NA,297,341
297,20,2,2,297,20,2,345,2,1,1,25,11,2017,1,5,1,4,NA,NA,2,1415,1,NA,NA,340,1,4,1479,1086,3,1,2,2,2,3,1.965893798318926,1.2078398718796328,5,9,1.1646594128284913,5,9,NA,NA,NA,297,341
297,20,2,3,297,20,2,345,3,1,1,4,2,2023,1,0,1,5,NA,NA,2,1478,1,NA,NA,340,1,4,1479,1086,3,1,2,2,2,4,1.965893798318926,1.2078398718796328,5,9,1.1646594128284913,5,9,NA,NA,NA,297,341
298,1,2,1,298,1,2,345,1,1,1,22,7,2014,1,8,1,3,NA,NA,2,1375,1,NA,NA,340,1,4,1479,1012,3,1,2,1,2,0,1.9658937983189255,0.7370060502258837,4,8,0.4523540850618514,4,7,NA,NA,NA,298,341
298,1,2,2,298,1,2,345,2,1,2,11,8,2016,1,6,1,4,NA,NA,2,1400,1,NA,NA,340,1,4,1479,1012,3,1,2,2,2,2,1.9658937983189255,0.7370060502258837,4,8,0.4523540850618514,4,7,NA,NA,NA,298,341
298,1,2,3,298,1,2,345,3,1,1,22,8,2018,1,4,1,5,NA,NA,2,1424,1,NA,NA,340,1,4,1479,1012,3,1,2,2,2,2,1.9658937983189255,0.7370060502258837,4,8,0.4523540850618514,4,7,NA,NA,NA,298,341
298,4,2,1,298,4,2,345,1,1,2,5,10,2004,1,18,1,3,NA,NA,2,1258,1,NA,NA,340,1,4,1479,979,2,1,2,1,2,0,1.9658937983189255,0.3646633791921994,3,6,-0.11094798911921427,2,4,NA,NA,NA,298,341
298,4,2,2,298,4,2,345,2,1,1,27,3,2006,1,17,1,6,NA,NA,2,1275,1,NA,NA,340,1,4,1479,979,2,1,2,2,2,1,1.9658937983189255,0.3646633791921994,3,6,-0.11094798911921427,2,4,NA,NA,NA,298,341
298,4,2,3,298,4,2,345,3,1,1,98,6,2011,1,11,1,4,NA,NA,2,1338,1,NA,NA,340,1,4,1479,979,2,1,2,2,2,4,1.9658937983189255,0.3646633791921994,3,6,-0.11094798911921427,2,4,NA,NA,NA,298,341
298,4,2,4,298,4,2,345,4,1,2,5,6,2014,1,8,1,5,NA,NA,2,1374,1,NA,NA,340,1,4,1479,979,2,1,2,3,2,3,1.9658937983189255,0.3646633791921994,3,6,-0.11094798911921427,2,4,NA,NA,NA,298,341
298,17,2,1,298,17,2,345,1,1,2,13,3,2020,1,2,1,3,NA,NA,2,1443,1,NA,NA,340,1,4,1479,1191,3,1,2,1,2,0,1.9658937983189255,0.16746354793831347,3,5,-0.40928358859559233,2,3,NA,NA,NA,298,341
298,18,3,1,298,18,3,341,1,1,1,27,8,2007,1,15,1,4,NA,NA,2,1292,1,NA,NA,340,1,4,1479,999,3,1,2,1,2,0,1.9658937983189255,1.0201940999511532,5,9,0.8807777608943317,4,8,NA,NA,NA,298,341
298,18,3,2,298,18,3,341,2,1,1,10,1,2011,1,12,1,5,NA,NA,2,1333,1,NA,NA,340,1,4,1479,999,3,1,2,2,2,3,1.9658937983189255,1.0201940999511532,5,9,0.8807777608943317,4,8,NA,NA,NA,298,341
299,5,2,1,299,5,2,345,1,1,1,9,1,2002,1,21,2,0,NA,NA,2,1225,1,NA,NA,340,1,4,1479,954,2,1,2,1,2,0,1.965893798318926,1.3680152222394273,5,10,1.406982181905336,5,9,NA,NA,NA,299,341
299,5,2,2,299,5,2,345,2,1,2,3,2,2019,1,4,1,3,NA,NA,2,1430,1,NA,NA,340,1,4,1479,954,2,1,2,2,3,4,1.965893798318926,1.3680152222394273,5,10,1.406982181905336,5,9,NA,NA,NA,299,341
299,6,2,1,299,6,2,342,1,1,2,20,1,2010,1,13,1,3,NA,NA,2,1321,1,NA,NA,340,1,4,1479,977,3,1,1,1,2,0,1.965893798318926,1.0176224809088565,5,9,0.8768872630996315,4,8,NA,NA,NA,299,341
299,6,2,2,299,6,2,342,2,1,2,9,9,2011,1,11,1,4,NA,NA,2,1341,1,NA,NA,340,1,4,1479,977,3,1,1,2,2,1,1.965893798318926,1.0176224809088565,5,9,0.8768872630996315,4,8,NA,NA,NA,299,341
299,6,2,3,299,6,2,342,3,1,2,4,5,2019,1,3,1,5,NA,NA,2,1433,1,NA,NA,340,1,4,1479,977,3,1,1,2,3,4,1.965893798318926,1.0176224809088565,5,9,0.8768872630996315,4,8,NA,NA,NA,299,341
299,12,2,1,299,12,2,345,1,1,2,23,5,2014,1,8,1,3,NA,NA,2,1373,1,NA,NA,340,1,4,1479,968,1,1,2,1,2,0,1.965893798318926,-0.15793805492280383,2,4,-0.9015704310481146,1,2,NA,NA,NA,299,341
299,12,2,2,299,12,2,345,2,1,1,7,8,2017,1,5,1,4,NA,NA,2,1412,1,NA,NA,340,1,4,1479,968,1,1,2,2,3,3,1.965893798318926,-0.15793805492280383,2,4,-0.9015704310481146,1,2,NA,NA,NA,299,341
300,4,2,1,300,4,2,345,1,1,1,26,7,2009,1,13,1,3,NA,NA,2,1315,1,NA,NA,340,1,4,1479,961,3,1,2,1,2,0,1.965893798318926,1.2472836700362782,5,9,1.2243323298582118,5,9,NA,NA,NA,300,341
300,4,2,2,300,4,2,345,2,1,2,22,10,2015,1,7,1,4,NA,NA,2,1390,1,NA,NA,340,1,4,1479,961,3,1,2,2,3,4,1.965893798318926,1.2472836700362782,5,9,1.2243323298582118,5,9,NA,NA,NA,300,341
300,6,2,1,300,6,2,345,1,1,1,30,4,2008,1,14,1,3,NA,NA,2,1300,1,NA,NA,340,1,4,1479,976,3,1,2,1,2,0,1.965893798318926,0.6052560220778443,4,7,0.2530348291646662,3,6,NA,NA,NA,300,341
300,6,2,2,300,6,2,345,2,1,1,3,8,2009,1,13,1,4,NA,NA,2,1316,1,NA,NA,340,1,4,1479,976,3,1,2,2,2,1,1.965893798318926,0.6052560220778443,4,7,0.2530348291646662,3,6,NA,NA,NA,300,341
300,7,2,1,300,7,2,345,1,1,2,23,7,2010,1,12,1,3,NA,NA,2,1327,1,NA,NA,340,1,4,1479,1024,3,1,2,1,2,0,1.965893798318926,1.3737796813807541,5,10,1.4157029975503086,5,9,NA,NA,NA,300,341
300,7,2,2,300,7,2,345,2,1,1,12,10,2013,1,9,1,4,NA,NA,2,1366,1,NA,NA,340,1,4,1479,1024,3,1,2,2,2,3,1.965893798318926,1.3737796813807541,5,10,1.4157029975503086,5,9,NA,NA,NA,300,341
300,14,2,1,300,14,2,341,1,1,2,7,12,2018,1,4,1,3,NA,NA,2,1428,1,NA,NA,340,1,4,1479,1099,3,2,1,1,2,0,1.965893798318926,0.8537301338068358,4,8,0.6289412009180572,4,7,NA,NA,NA,300,341
300,15,2,1,300,15,2,343,1,1,2,2,6,2020,1,2,1,4,NA,NA,2,1446,1,NA,NA,340,1,4,1479,1034,3,1,2,1,2,0,1.965893798318926,-0.03078848643722898,2,4,-0.7092110233543555,1,2,NA,NA,NA,300,341
300,15,2,2,300,15,2,343,2,1,1,27,8,2022,1,0,1,3,NA,NA,2,1472,1,NA,NA,340,1,4,1479,1034,3,1,2,2,3,2,1.965893798318926,-0.03078848643722898,2,4,-0.7092110233543555,1,2,NA,NA,NA,300,341
300,22,2,1,300,22,2,342,1,1,2,10,10,2020,1,2,1,3,NA,NA,2,1450,1,NA,NA,340,1,4,1479,1056,3,1,2,1,2,0,1.965893798318926,1.1444218976991165,5,9,1.0687169405432926,5,9,NA,NA,NA,300,341
300,22,2,2,300,22,2,342,2,1,1,10,12,2021,1,1,1,4,NA,NA,2,1464,1,NA,NA,340,1,4,1479,1056,3,1,2,2,2,1,1.965893798318926,1.1444218976991165,5,9,1.0687169405432926,5,9,NA,NA,NA,300,341
301,2,2,1,301,2,2,343,1,1,1,16,11,2008,1,14,1,4,NA,NA,2,1307,1,NA,NA,340,2,4,1479,921,1,1,2,1,2,0,2.798485464917756,-0.5712085166153051,1,2,NA,NA,NA,0.20343615337861684,3,5,301,342
301,2,2,2,301,2,2,343,2,1,1,23,3,2013,1,9,1,3,NA,NA,2,1359,1,NA,NA,340,2,4,1479,921,1,1,2,2,3,4,2.798485464917756,-0.5712085166153051,1,2,NA,NA,NA,0.20343615337861684,3,5,301,342
301,3,2,1,301,3,2,345,1,1,1,18,7,2020,1,2,1,3,NA,NA,2,1447,1,NA,NA,340,2,4,1479,1144,2,1,2,1,2,0,2.798485464917756,-0.7456552666377484,1,2,NA,NA,NA,0.026691725797620653,3,5,301,342
301,4,2,1,301,4,2,345,1,1,1,1,5,2014,1,8,1,3,NA,NA,2,1373,1,NA,NA,340,2,4,1479,1117,2,2,2,1,2,0,2.798485464917756,-0.6346407704652199,1,2,NA,NA,NA,0.13916841898154006,3,5,301,342
301,4,2,2,301,4,2,345,2,1,1,15,4,2017,1,5,1,4,NA,NA,2,1408,1,NA,NA,340,2,4,1479,1117,2,2,2,2,2,2,2.798485464917756,-0.6346407704652199,1,2,NA,NA,NA,0.13916841898154006,3,5,301,342
301,7,2,1,301,7,2,344,1,1,1,19,7,2007,1,15,1,3,NA,NA,2,1291,1,NA,NA,340,2,4,1479,984,2,2,2,1,2,0,2.798485464917756,0.7475763987659847,4,8,NA,NA,NA,1.5395910828429429,5,10,301,342
301,7,2,2,301,7,2,344,2,1,1,3,3,2013,1,9,1,4,NA,NA,2,1359,1,NA,NA,340,2,4,1479,984,2,2,2,2,2,4,2.798485464917756,0.7475763987659847,4,8,NA,NA,NA,1.5395910828429429,5,10,301,342
301,9,2,1,301,9,2,343,1,1,2,1,8,1995,1,27,2,0,NA,NA,2,1148,1,NA,NA,340,2,4,1479,931,1,1,2,1,1,0,2.798485464917756,-0.07403468081461939,2,4,NA,NA,NA,0.7071583781006896,4,8,301,342
301,9,2,2,301,9,2,343,2,1,1,26,1,1999,1,24,1,3,NA,NA,2,1189,1,NA,NA,340,2,4,1479,931,1,1,2,2,2,3,2.798485464917756,-0.07403468081461939,2,4,NA,NA,NA,0.7071583781006896,4,8,301,342
301,11,2,1,301,11,2,345,1,1,1,4,7,1997,1,25,1,3,NA,NA,2,1171,1,NA,NA,340,2,4,1479,948,1,1,2,1,1,0,2.798485464917756,-0.5390914891495798,2,3,NA,NA,NA,0.235976201469524,3,6,301,342
301,11,2,2,301,11,2,345,2,1,2,25,9,1999,1,23,1,4,NA,NA,2,1197,1,NA,NA,340,2,4,1479,948,1,1,2,2,2,2,2.798485464917756,-0.5390914891495798,2,3,NA,NA,NA,0.235976201469524,3,6,301,342
301,11,2,3,301,11,2,345,3,1,1,20,3,2004,1,18,1,5,NA,NA,2,1251,1,NA,NA,340,2,4,1479,948,1,1,2,2,2,4,2.798485464917756,-0.5390914891495798,2,3,NA,NA,NA,0.235976201469524,3,6,301,342
301,12,2,1,301,12,2,341,1,1,2,12,6,2009,1,13,1,3,NA,NA,2,1314,1,NA,NA,340,2,4,1479,1075,2,1,2,1,1,0,2.798485464917756,-0.1644720342037852,2,4,NA,NA,NA,0.6155298538968742,4,7,301,342
301,12,2,2,301,12,2,341,2,1,2,28,2,2013,1,10,1,4,NA,NA,2,1358,1,NA,NA,340,2,4,1479,1075,2,1,2,2,2,3,2.798485464917756,-0.1644720342037852,2,4,NA,NA,NA,0.6155298538968742,4,7,301,342
301,12,2,3,301,12,2,341,3,1,1,24,9,2019,1,3,1,5,NA,NA,2,1437,1,NA,NA,340,2,4,1479,1075,2,1,2,2,2,4,2.798485464917756,-0.1644720342037852,2,4,NA,NA,NA,0.6155298538968742,4,7,301,342
301,13,2,1,301,13,2,341,1,1,2,10,7,2014,1,8,1,3,NA,NA,2,1375,1,NA,NA,340,2,4,1479,1078,1,1,2,1,2,0,2.798485464917756,-1.0996893991384873,1,2,NA,NA,NA,-0.33200547025176,2,3,301,342
301,13,2,2,301,13,2,341,2,1,1,2,2,2016,1,7,1,4,NA,NA,2,1394,1,NA,NA,340,2,4,1479,1078,1,1,2,2,2,1,2.798485464917756,-1.0996893991384873,1,2,NA,NA,NA,-0.33200547025176,2,3,301,342
301,14,2,1,301,14,2,344,1,1,1,6,6,2012,1,10,1,3,NA,NA,2,1350,1,NA,NA,340,2,4,1479,1042,2,1,2,1,2,0,2.798485464917756,0.3290111866520091,3,6,NA,NA,NA,1.1155128537507693,5,9,301,342
301,14,2,2,301,14,2,344,2,1,1,17,12,2015,1,7,1,4,NA,NA,2,1392,1,NA,NA,340,2,4,1479,1042,2,1,2,2,2,3,2.798485464917756,0.3290111866520091,3,6,NA,NA,NA,1.1155128537507693,5,9,301,342
301,15,2,1,301,15,2,343,1,1,2,1,11,2004,1,18,1,4,NA,NA,2,1259,1,NA,NA,340,2,4,1479,943,1,1,2,1,2,0,2.798485464917756,-0.6511471181992264,1,2,NA,NA,NA,0.12244466241213124,3,5,301,342
301,15,2,2,301,15,2,343,2,1,2,21,10,2009,1,13,1,3,NA,NA,2,1318,1,NA,NA,340,2,4,1479,943,1,1,2,2,2,4,2.798485464917756,-0.6511471181992264,1,2,NA,NA,NA,0.12244466241213124,3,5,301,342
301,18,2,1,301,18,2,342,1,2,1,15,4,2011,1,11,1,3,NA,NA,2,1336,1,NA,NA,340,2,4,1479,1049,1,1,1,1,2,0,2.798485464917756,-0.27315125703059423,2,3,NA,NA,NA,0.5054191924715358,4,7,301,342
301,18,2,2,301,18,2,342,2,2,2,15,4,2011,1,11,1,4,NA,NA,2,1336,1,NA,NA,340,2,4,1479,1049,1,1,1,2,2,0,2.798485464917756,-0.27315125703059423,2,3,NA,NA,NA,0.5054191924715358,4,7,301,342
301,18,2,3,301,18,2,342,3,1,1,22,9,2018,1,4,1,5,NA,NA,2,1425,1,NA,NA,340,2,4,1479,1049,1,1,1,2,2,4,2.798485464917756,-0.27315125703059423,2,3,NA,NA,NA,0.5054191924715358,4,7,301,342
301,19,2,1,301,19,2,341,1,1,1,5,1,2022,1,1,1,3,NA,NA,2,1465,1,NA,NA,340,2,4,1479,1041,3,1,1,1,3,0,2.798485464917756,0.9504425778259524,5,9,NA,NA,NA,1.7451292581823226,5,10,301,342
301,20,2,1,301,20,2,344,1,1,1,98,4,2012,1,10,1,3,NA,NA,2,1348,1,NA,NA,340,2,4,1479,1095,1,2,2,1,2,0,2.798485464917756,0.06874826679708224,3,5,NA,NA,NA,0.8518219521753619,4,8,301,342
301,20,2,2,301,20,2,344,2,1,2,99,6,2016,1,6,1,4,NA,NA,2,1398,1,NA,NA,340,2,4,1479,1095,1,2,2,2,2,4,2.798485464917756,0.06874826679708224,3,5,NA,NA,NA,0.8518219521753619,4,8,301,342
